x,y,l_width,r_width
201.26723,-688.43122,5,5
201.16803,-689.42629,5,5
201.06883,-690.42135,5,5
200.96963,-691.41642,5,5
200.87043,-692.41149,5,5
200.77123,-693.40656,5,5
200.67203,-694.40162,5,5
200.57283,-695.39669,5,5
200.47363,-696.39176,5,5
200.37443,-697.38683,5,5
200.27523,-698.38189,5,5
200.17603,-699.37696,5,5
200.07683,-700.37203,5,5
199.97763,-701.3671,5,5
199.87843,-702.36216,5,5
199.77923,-703.35723,5,5
199.68004,-704.3523,5,5
199.58084,-705.34737,5,5
199.48164,-706.34243,5,5
199.38244,-707.3375,5,5
199.28324,-708.33257,5,5
199.18404,-709.32764,5,5
199.08484,-710.3227,5,5
198.98564,-711.31777,5,5
198.88644,-712.31284,5,5
198.78724,-713.30791,5,5
198.68804,-714.30298,5,5
198.58884,-715.29804,5,5
198.48964,-716.29311,5,5
198.39044,-717.28818,5,5
198.29124,-718.28325,5,5
198.19204,-719.27831,5,5
198.09284,-720.27338,5,5
197.99364,-721.26845,5,5
197.89445,-722.26352,5,5
197.79525,-723.25858,5,5
197.69605,-724.25365,5,5
197.59685,-725.24872,5,5
197.49765,-726.24379,5,5
197.39845,-727.23885,5,5
197.29925,-728.23392,5,5
197.17137,-729.2243,5,5
196.94842,-730.19913,5,5
196.71098,-731.17051,5,5
196.46297,-732.13923,5,5
196.20443,-733.10522,5,5
195.93107,-734.06713,5,5
195.64536,-735.02541,5,5
195.34925,-735.98053,5,5
195.04268,-736.93238,5,5
194.71971,-737.87879,5,5
194.38647,-738.82159,5,5
194.043,-739.76072,5,5
193.68733,-740.69534,5,5
193.31749,-741.62441,5,5
192.93757,-742.54939,5,5
192.54761,-743.47021,5,5
192.14382,-744.38506,5,5
191.72804,-745.2945,5,5
191.30241,-746.19935,5,5
190.86695,-747.09956,5,5
190.41614,-747.99218,5,5
189.95549,-748.87972,5,5
189.48522,-749.76221,5,5
189.00374,-750.63867,5,5
188.50877,-751.50756,5,5
188.00441,-752.37101,5,5
187.4907,-753.22895,5,5
186.96432,-754.0792,5,5
186.42663,-754.92232,5,5
185.87984,-755.75954,5,5
185.32397,-756.59081,5,5
184.75413,-757.41256,5,5
184.17509,-758.22782,5,5
183.58724,-759.03675,5,5
182.98929,-759.83828,5,5
182.37888,-760.63035,5,5
181.75994,-761.41574,5,5
181.13251,-762.19439,5,5
180.49374,-762.96379,5,5
179.84465,-763.72447,5,5
179.18737,-764.47807,5,5
178.52194,-765.22452,5,5
177.8441,-765.95973,5,5
177.15796,-766.68715,5,5
176.46398,-767.4071,5,5
175.7611,-768.11841,5,5
175.04714,-768.81858,5,5
174.32566,-769.51096,5,5
173.59672,-770.19551,5,5
172.85789,-770.8694,5,5
172.11,-771.53319,5,5
171.35499,-772.18884,5,5
170.59291,-772.83632,5,5
169.82012,-773.47099,5,5
169.04018,-774.09678,5,5
168.25351,-774.71411,5,5
167.45925,-775.32168,5,5
166.65554,-775.91669,5,5
165.84548,-776.50296,5,5
165.02911,-777.08047,5,5
164.20443,-777.64606,5,5
163.37218,-778.20042,5,5
162.53401,-778.74576,5,5
161.68997,-779.28204,5,5
160.83709,-779.80413,5,5
159.97836,-780.31651,5,5
159.11416,-780.81959,5,5
158.24374,-781.31191,5,5
157.36575,-781.79056,5,5
156.48268,-782.25971,5,5
155.59458,-782.71932,5,5
154.69983,-783.1659,5,5
153.7992,-783.60042,5,5
152.89395,-784.02521,5,5
151.98414,-784.44024,5,5
151.06748,-784.8399,5,5
150.14643,-785.22925,5,5
149.22123,-785.60866,5,5
148.29132,-785.97644,5,5
147.35584,-786.32978,5,5
146.41663,-786.67302,5,5
145.47376,-787.00614,5,5
144.52606,-787.3253,5,5
143.57424,-787.63187,5,5
142.61919,-787.92818,5,5
141.66097,-788.2142,5,5
140.69802,-788.4839,5,5
139.7322,-788.74296,5,5
138.76364,-788.99163,5,5
137.79196,-789.22794,5,5
136.8168,-789.44939,5,5
135.83934,-789.66033,5,5
134.85965,-789.86076,5,5
133.87705,-790.04649,5,5
132.89214,-790.21941,5,5
131.90544,-790.38172,5,5
130.91701,-790.53343,5,5
129.92612,-790.66809,5,5
128.93387,-790.79206,5,5
127.94034,-790.90536,5,5
126.94539,-791.00577,5,5
125.94907,-791.09121,5,5
124.9519,-791.16594,5,5
123.95421,-791.21472,5,5
122.95747,-791.13402,5,5
121.96073,-791.05332,5,5
120.96471,-790.96464,5,5
119.9695,-790.86686,5,5
118.97429,-790.76908,5,5
117.98057,-790.65737,5,5
116.98719,-790.54253,5,5
115.99416,-790.42487,5,5
115.00289,-790.293,5,5
114.01162,-790.16114,5,5
113.02159,-790.02053,5,5
112.03273,-789.87168,5,5
111.04387,-789.72283,5,5
110.05735,-789.55933,5,5
109.07119,-789.39354,5,5
108.08567,-789.22413,5,5
107.1025,-789.04144,5,5
106.11932,-788.85876,5,5
105.138,-788.66658,5,5
104.15811,-788.46705,5,5
103.17822,-788.26753,5,5
102.20158,-788.05267,5,5
101.22526,-787.83637,5,5
100.24995,-787.61566,5,5
99.27748,-787.38263,5,5
98.30501,-787.1496,5,5
97.33507,-786.90637,5,5
96.36675,-786.65669,5,5
95.39842,-786.40701,5,5
94.43435,-786.14137,5,5
93.47045,-785.87511,5,5
92.50802,-785.60369,5,5
91.54883,-785.32093,5,5
90.58964,-785.03816,5,5
89.63376,-784.74452,5,5
88.67956,-784.44534,5,5
87.72543,-784.14595,5,5
86.77651,-783.83044,5,5
85.82759,-783.51492,5,5
84.88069,-783.19351,5,5
83.93732,-782.86176,5,5
82.99396,-782.53,5,5
82.05475,-782.18673,5,5
81.11722,-781.83883,5,5
80.18008,-781.48992,5,5
79.24866,-781.12597,5,5
78.31724,-780.76203,5,5
77.38846,-780.39149,5,5
76.46342,-780.01161,5,5
75.53839,-779.63173,5,5
74.61844,-779.23975,5,5
73.70006,-778.84404,5,5
72.78248,-778.44653,5,5
71.87104,-778.03511,5,5
70.95959,-777.62369,5,5
70.0515,-777.20501,5,5
69.14725,-776.778,5,5
68.243,-776.35099,5,5
67.34485,-775.91135,5,5
66.44807,-775.46888,5,5
65.55259,-775.02383,5,5
64.66354,-774.56602,5,5
63.77449,-774.1082,5,5
62.88959,-773.6425,5,5
62.00854,-773.16949,5,5
61.12748,-772.69647,5,5
60.25361,-772.21035,5,5
59.38082,-771.72226,5,5
58.5099,-771.23088,5,5
57.64562,-770.72787,5,5
56.78134,-770.22487,5,5
55.92208,-769.7134,5,5
55.06656,-769.19562,5,5
54.21105,-768.67783,5,5
53.36388,-768.14653,5,5
52.51739,-767.61413,5,5
51.67346,-767.07772,5,5
50.83625,-766.53085,5,5
49.99903,-765.98397,5,5
49.1678,-765.42811,5,5
48.34011,-764.86693,5,5
47.51242,-764.30575,5,5
46.6943,-763.7307,5,5
45.87638,-763.15537,5,5
45.06178,-762.5754,5,5
44.25387,-761.98609,5,5
43.44596,-761.39679,5,5
42.64507,-760.79804,5,5
41.84741,-760.19493,5,5
41.05014,-759.59131,5,5
40.26296,-758.97458,5,5
39.47579,-758.35785,5,5
38.6928,-757.73588,5,5
37.91635,-757.1057,5,5
37.1399,-756.47552,5,5
36.37158,-755.83549,5,5
35.60608,-755.19205,5,5
34.84166,-754.54737,5,5
34.08734,-753.89086,5,5
33.33302,-753.23435,5,5
32.58382,-752.57206,5,5
31.84091,-751.90267,5,5
31.098,-751.23328,5,5
30.36441,-750.55372,5,5
29.63312,-749.87165,5,5
28.90367,-749.18764,5,5
28.18423,-748.49309,5,5
27.46479,-747.79854,5,5
26.75148,-747.09774,5,5
26.0441,-746.39091,5,5
25.33672,-745.68408,5,5
24.63992,-744.96684,5,5
23.9448,-744.24794,5,5
23.25239,-743.52647,5,5
22.56975,-742.79572,5,5
21.88711,-742.06496,5,5
21.2117,-741.32756,5,5
20.54175,-740.58516,5,5
19.87179,-739.84276,5,5
19.21374,-739.0898,5,5
18.55666,-738.33598,5,5
17.90323,-737.57903,5,5
17.25923,-736.81401,5,5
16.61523,-736.04898,5,5
15.97963,-735.27701,5,5
15.3489,-734.50101,5,5
14.71817,-733.72501,5,5
14.10073,-732.93839,5,5
13.48345,-732.15164,5,5
12.87085,-731.36129,5,5
12.26722,-730.56403,5,5
11.66359,-729.76677,5,5
11.06959,-728.96234,5,5
10.47978,-728.1548,5,5
9.89071,-727.34673,5,5
9.3149,-726.52914,5,5
8.73909,-725.71156,5,5
8.19007,-724.87664,5,5
7.68,-724.0165,5,5
7.16993,-723.15637,5,5
6.65987,-722.29623,5,5
6.1498,-721.4361,5,5
5.64534,-720.5727,5,5
5.1501,-719.70395,5,5
4.65485,-718.83519,5,5
4.15961,-717.96644,5,5
3.66437,-717.09769,5,5
3.17435,-716.22601,5,5
2.69408,-715.34889,5,5
2.2138,-714.47177,5,5
1.73353,-713.59466,5,5
1.25325,-712.71754,5,5
0.77782,-711.83782,5,5
0.31266,-710.95259,5,5
-0.1525,-710.06737,5,5
-0.61766,-709.18214,5,5
-1.08282,-708.29692,5,5
-1.54353,-707.4094,5,5
-1.99344,-706.51633,5,5
-2.44336,-705.62325,5,5
-2.89327,-704.73018,5,5
-3.34318,-703.83711,5,5
-3.78903,-702.94203,5,5
-4.22356,-702.04138,5,5
-4.65809,-701.14072,5,5
-5.09262,-700.24006,5,5
-5.52714,-699.3394,5,5
-5.95801,-698.43702,5,5
-6.37703,-697.52904,5,5
-6.79604,-696.62106,5,5
-7.21506,-695.71308,5,5
-7.63407,-694.8051,5,5
-8.04983,-693.89565,5,5
-8.45321,-692.98062,5,5
-8.85659,-692.06558,5,5
-9.25996,-691.15055,5,5
-9.66334,-690.23551,5,5
-10.06388,-689.31926,5,5
-10.45149,-688.39744,5,5
-10.83911,-687.47562,5,5
-11.22673,-686.5538,5,5
-11.61435,-685.63198,5,5
-11.99954,-684.70916,5,5
-12.37129,-683.78083,5,5
-12.74303,-682.85249,5,5
-13.11478,-681.92416,5,5
-13.48652,-680.99582,5,5
-13.85626,-680.0667,5,5
-14.21202,-679.13212,5,5
-14.56778,-678.19755,5,5
-14.92354,-677.26297,5,5
-15.2793,-676.32839,5,5
-15.63347,-675.39323,5,5
-15.97315,-674.45268,5,5
-16.31282,-673.51214,5,5
-16.65249,-672.5716,5,5
-16.99216,-671.63105,5,5
-17.33067,-670.6901,5,5
-17.65415,-669.74386,5,5
-17.97763,-668.79763,5,5
-18.30111,-667.85139,5,5
-18.62459,-666.90516,5,5
-18.94733,-665.95868,5,5
-19.25452,-665.00703,5,5
-19.56171,-664.05538,5,5
-19.86891,-663.10374,5,5
-20.1761,-662.15209,5,5
-20.48298,-661.20034,5,5
-20.7738,-660.24357,5,5
-21.06461,-659.28679,5,5
-21.35543,-658.33001,5,5
-21.64624,-657.37323,5,5
-21.93705,-656.41645,5,5
-22.21152,-655.45485,5,5
-22.48587,-654.49322,5,5
-22.76022,-653.53159,5,5
-23.03457,-652.56996,5,5
-23.30892,-651.60833,5,5
-23.56727,-650.64229,5,5
-23.82507,-649.67609,5,5
-24.08287,-648.70989,5,5
-24.34067,-647.74369,5,5
-24.59848,-646.77749,5,5
-24.84064,-645.80727,5,5
-25.08182,-644.83679,5,5
-25.32299,-643.8663,5,5
-25.56417,-642.89582,5,5
-25.80535,-641.92534,5,5
-26.03125,-640.9512,5,5
-26.25573,-639.97673,5,5
-26.48021,-639.00225,5,5
-26.70469,-638.02777,5,5
-26.92917,-637.05329,5,5
-27.13875,-636.07551,5,5
-27.34647,-635.09732,5,5
-27.55419,-634.11913,5,5
-27.7619,-633.14095,5,5
-27.96962,-632.16276,5,5
-28.16281,-631.18161,5,5
-28.3537,-630.2,5,5
-28.54459,-629.21839,5,5
-28.73549,-628.23678,5,5
-28.92638,-627.25517,5,5
-29.10312,-626.27093,5,5
-29.27713,-625.28619,5,5
-29.45114,-624.30144,5,5
-29.62515,-623.3167,5,5
-29.79916,-622.33196,5,5
-29.95941,-621.3449,5,5
-30.11649,-620.35732,5,5
-30.27356,-619.36973,5,5
-30.43064,-618.38214,5,5
-30.58771,-617.39456,5,5
-30.73142,-616.40496,5,5
-30.87152,-615.41482,5,5
-31.01161,-614.42469,5,5
-31.15171,-613.43455,5,5
-31.2918,-612.44441,5,5
-31.41892,-611.45255,5,5
-31.54199,-610.46015,5,5
-31.66507,-609.46775,5,5
-31.78814,-608.47536,5,5
-31.91121,-607.48296,5,5
-32.02171,-606.48911,5,5
-32.12772,-605.49475,5,5
-32.23373,-604.50038,5,5
-32.33975,-603.50602,5,5
-32.44576,-602.51165,5,5
-32.5396,-601.51609,5,5
-32.62852,-600.52006,5,5
-32.71744,-599.52402,5,5
-32.80637,-598.52798,5,5
-32.89529,-597.53194,5,5
-32.97245,-596.53495,5,5
-33.04425,-595.53753,5,5
-33.11606,-594.54012,5,5
-33.18786,-593.5427,5,5
-33.25966,-592.54528,5,5
-33.32012,-591.54714,5,5
-33.37479,-590.54864,5,5
-33.42945,-589.55013,5,5
-33.48411,-588.55163,5,5
-33.53878,-587.55312,5,5
-33.58251,-586.55411,5,5
-33.62002,-585.55482,5,5
-33.65753,-584.55552,5,5
-33.69504,-583.55622,5,5
-33.73255,-582.55693,5,5
-33.75955,-581.55733,5,5
-33.77989,-580.55753,5,5
-33.80023,-579.55774,5,5
-33.82057,-578.55795,5,5
-33.84091,-577.55815,5,5
-33.85117,-576.55824,5,5
-33.85434,-575.55825,5,5
-33.85751,-574.55825,5,5
-33.86068,-573.55826,5,5
-33.86385,-572.55826,5,5
-33.85736,-571.55832,5,5
-33.84336,-570.55842,5,5
-33.82935,-569.55852,5,5
-33.81535,-568.55861,5,5
-33.80134,-567.55871,5,5
-33.81147,-566.55901,5,5
-33.84237,-565.55949,5,5
-33.87328,-564.55997,5,5
-33.90419,-563.56045,5,5
-33.93509,-562.56093,5,5
-33.966,-561.5614,5,5
-33.99691,-560.56188,5,5
-34.02781,-559.56236,5,5
-34.05872,-558.56284,5,5
-34.08963,-557.56331,5,5
-34.12053,-556.56379,5,5
-34.15144,-555.56427,5,5
-34.18235,-554.56475,5,5
-34.21325,-553.56522,5,5
-34.24416,-552.5657,5,5
-34.27507,-551.56618,5,5
-34.30597,-550.56666,5,5
-34.33688,-549.56714,5,5
-34.36779,-548.56761,5,5
-34.39869,-547.56809,5,5
-34.4296,-546.56857,5,5
-34.46051,-545.56905,5,5
-34.49141,-544.56952,5,5
-34.52232,-543.57,5,5
-34.55323,-542.57048,5,5
-34.58413,-541.57096,5,5
-34.61504,-540.57144,5,5
-34.64595,-539.57191,5,5
-34.67685,-538.57239,5,5
-34.70776,-537.57287,5,5
-34.73867,-536.57335,5,5
-34.76957,-535.57382,5,5
-34.80048,-534.5743,5,5
-34.83139,-533.57478,5,5
-34.86229,-532.57526,5,5
-34.8932,-531.57573,5,5
-34.92411,-530.57621,5,5
-34.95501,-529.57669,5,5
-34.98592,-528.57717,5,5
-35.01683,-527.57765,5,5
-35.04773,-526.57812,5,5
-35.07864,-525.5786,5,5
-35.10955,-524.57908,5,5
-35.14045,-523.57956,5,5
-35.17136,-522.58003,5,5
-35.20227,-521.58051,5,5
-35.23317,-520.58099,5,5
-35.26408,-519.58147,5,5
-35.29499,-518.58195,5,5
-35.32589,-517.58242,5,5
-35.3568,-516.5829,5,5
-35.38771,-515.58338,5,5
-35.41861,-514.58386,5,5
-35.44952,-513.58433,5,5
-35.48043,-512.58481,5,5
-35.51133,-511.58529,5,5
-35.54224,-510.58577,5,5
-35.57315,-509.58624,5,5
-35.60405,-508.58672,5,5
-35.63496,-507.5872,5,5
-35.66587,-506.58768,5,5
-35.69677,-505.58816,5,5
-35.72768,-504.58863,5,5
-35.75859,-503.58911,5,5
-35.78949,-502.58959,5,5
-35.8204,-501.59007,5,5
-35.85131,-500.59054,5,5
-35.88221,-499.59102,5,5
-35.91312,-498.5915,5,5
-35.94403,-497.59198,5,5
-35.97493,-496.59246,5,5
-36.00584,-495.59293,5,5
-36.03675,-494.59341,5,5
-36.06765,-493.59389,5,5
-36.09856,-492.59437,5,5
-36.12947,-491.59484,5,5
-36.16037,-490.59532,5,5
-36.19128,-489.5958,5,5
-36.22219,-488.59628,5,5
-36.25309,-487.59675,5,5
-36.284,-486.59723,5,5
-36.31491,-485.59771,5,5
-36.34581,-484.59819,5,5
-36.37672,-483.59867,5,5
-36.38797,-482.59881,5,5
-36.39147,-481.59881,5,5
-36.39497,-480.59882,5,5
-36.39847,-479.59882,5,5
-36.40197,-478.59883,5,5
-36.40547,-477.59884,5,5
-36.40897,-476.59884,5,5
-36.41247,-475.59885,5,5
-36.41597,-474.59885,5,5
-36.41948,-473.59886,5,5
-36.42298,-472.59887,5,5
-36.42648,-471.59887,5,5
-36.42998,-470.59888,5,5
-36.43348,-469.59888,5,5
-36.43698,-468.59889,5,5
-36.44048,-467.5989,5,5
-36.44398,-466.5989,5,5
-36.44748,-465.59891,5,5
-36.45099,-464.59892,5,5
-36.45449,-463.59892,5,5
-36.45799,-462.59893,5,5
-36.46149,-461.59893,5,5
-36.46499,-460.59894,5,5
-36.46849,-459.59895,5,5
-36.47199,-458.59895,5,5
-36.47549,-457.59896,5,5
-36.47899,-456.59896,5,5
-36.4825,-455.59897,5,5
-36.486,-454.59898,5,5
-36.4895,-453.59898,5,5
-36.493,-452.59899,5,5
-36.4965,-451.599,5,5
-36.5,-450.599,5,5
-36.5035,-449.59901,5,5
-36.507,-448.59901,5,5
-36.5105,-447.59902,5,5
-36.51401,-446.59903,5,5
-36.51751,-445.59903,5,5
-36.52101,-444.59904,5,5
-36.52451,-443.59904,5,5
-36.52801,-442.59905,5,5
-36.53151,-441.59906,5,5
-36.53501,-440.59906,5,5
-36.53851,-439.59907,5,5
-36.54201,-438.59907,5,5
-36.54552,-437.59908,5,5
-36.54902,-436.59909,5,5
-36.55252,-435.59909,5,5
-36.55602,-434.5991,5,5
-36.55952,-433.59911,5,5
-36.56302,-432.59911,5,5
-36.56652,-431.59912,5,5
-36.57002,-430.59912,5,5
-36.57352,-429.59913,5,5
-36.57703,-428.59914,5,5
-36.58053,-427.59914,5,5
-36.58403,-426.59915,5,5
-36.58753,-425.59915,5,5
-36.59103,-424.59916,5,5
-36.56315,-423.59986,5,5
-36.51566,-422.60099,5,5
-36.46816,-421.60211,5,5
-36.42067,-420.60324,5,5
-36.37318,-419.60437,5,5
-36.32569,-418.6055,5,5
-36.2782,-417.60663,5,5
-36.23071,-416.60776,5,5
-36.18322,-415.60888,5,5
-36.13572,-414.61001,5,5
-36.08823,-413.61114,5,5
-36.04074,-412.61227,5,5
-35.99325,-411.6134,5,5
-35.94576,-410.61453,5,5
-35.89827,-409.61565,5,5
-35.85077,-408.61678,5,5
-35.80328,-407.61791,5,5
-35.75579,-406.61904,5,5
-35.7083,-405.62017,5,5
-35.66081,-404.6213,5,5
-35.61332,-403.62242,5,5
-35.56583,-402.62355,5,5
-35.51833,-401.62468,5,5
-35.47084,-400.62581,5,5
-35.42335,-399.62694,5,5
-35.37586,-398.62807,5,5
-35.32837,-397.62919,5,5
-35.28088,-396.63032,5,5
-35.23338,-395.63145,5,5
-35.18589,-394.63258,5,5
-35.1384,-393.63371,5,5
-35.09091,-392.63484,5,5
-35.04342,-391.63596,5,5
-34.99593,-390.63709,5,5
-34.94844,-389.63822,5,5
-34.90094,-388.63935,5,5
-34.85345,-387.64048,5,5
-34.80596,-386.64161,5,5
-34.75847,-385.64274,5,5
-34.71098,-384.64386,5,5
-34.66349,-383.64499,5,5
-34.61599,-382.64612,5,5
-34.5685,-381.64725,5,5
-34.52101,-380.64838,5,5
-34.47352,-379.64951,5,5
-34.42603,-378.65063,5,5
-34.37854,-377.65176,5,5
-34.33105,-376.65289,5,5
-34.28355,-375.65402,5,5
-34.23606,-374.65515,5,5
-34.18857,-373.65628,5,5
-34.14108,-372.6574,5,5
-34.09359,-371.65853,5,5
-34.0461,-370.65966,5,5
-33.9986,-369.66079,5,5
-33.95111,-368.66192,5,5
-33.90362,-367.66305,5,5
-33.85613,-366.66417,5,5
-33.80864,-365.6653,5,5
-33.76115,-364.66643,5,5
-33.71366,-363.66756,5,5
-33.66616,-362.66869,5,5
-33.61867,-361.66982,5,5
-33.57118,-360.67094,5,5
-33.52369,-359.67207,5,5
-33.4762,-358.6732,5,5
-33.42871,-357.67433,5,5
-33.38121,-356.67546,5,5
-33.33372,-355.67659,5,5
-33.28623,-354.67771,5,5
-33.23874,-353.67884,5,5
-33.19125,-352.67997,5,5
-33.14376,-351.6811,5,5
-33.09627,-350.68223,5,5
-33.04877,-349.68336,5,5
-33.00128,-348.68448,5,5
-32.95379,-347.68561,5,5
-32.9063,-346.68674,5,5
-32.85881,-345.68787,5,5
-32.81132,-344.689,5,5
-32.76382,-343.69013,5,5
-32.71633,-342.69125,5,5
-32.66884,-341.69238,5,5
-32.62135,-340.69351,5,5
-32.57386,-339.69464,5,5
-32.52637,-338.69577,5,5
-32.47888,-337.6969,5,5
-32.43138,-336.69802,5,5
-32.38389,-335.69915,5,5
-32.3364,-334.70028,5,5
-32.28891,-333.70141,5,5
-32.24142,-332.70254,5,5
-32.19393,-331.70367,5,5
-32.14643,-330.70479,5,5
-32.09894,-329.70592,5,5
-32.05145,-328.70705,5,5
-32.00396,-327.70818,5,5
-31.95647,-326.70931,5,5
-31.90898,-325.71044,5,5
-31.86149,-324.71156,5,5
-31.81399,-323.71269,5,5
-31.7665,-322.71382,5,5
-31.71901,-321.71495,5,5
-31.67152,-320.71608,5,5
-31.62403,-319.71721,5,5
-31.57654,-318.71834,5,5
-31.52904,-317.71946,5,5
-31.48155,-316.72059,5,5
-31.43406,-315.72172,5,5
-31.38657,-314.72285,5,5
-31.33908,-313.72398,5,5
-31.29159,-312.72511,5,5
-31.2441,-311.72623,5,5
-31.1966,-310.72736,5,5
-31.14911,-309.72849,5,5
-31.10162,-308.72962,5,5
-31.05413,-307.73075,5,5
-31.00664,-306.73188,5,5
-30.95915,-305.733,5,5
-30.91165,-304.73413,5,5
-30.86416,-303.73526,5,5
-30.78843,-302.73848,5,5
-30.68833,-301.7435,5,5
-30.58822,-300.74853,5,5
-30.48812,-299.75355,5,5
-30.38802,-298.75857,5,5
-30.28791,-297.76359,5,5
-30.18781,-296.76862,5,5
-30.0877,-295.77364,5,5
-29.9876,-294.77866,5,5
-29.88749,-293.78369,5,5
-29.78739,-292.78871,5,5
-29.68729,-291.79373,5,5
-29.58718,-290.79876,5,5
-29.48708,-289.80378,5,5
-29.38697,-288.8088,5,5
-29.28687,-287.81383,5,5
-29.18676,-286.81885,5,5
-29.08666,-285.82387,5,5
-28.98656,-284.82889,5,5
-28.88645,-283.83392,5,5
-28.78635,-282.83894,5,5
-28.68624,-281.84396,5,5
-28.58614,-280.84899,5,5
-28.48603,-279.85401,5,5
-28.38593,-278.85903,5,5
-28.28582,-277.86406,5,5
-28.18572,-276.86908,5,5
-28.08562,-275.8741,5,5
-27.98551,-274.87912,5,5
-27.88541,-273.88415,5,5
-27.7853,-272.88917,5,5
-27.6852,-271.89419,5,5
-27.58509,-270.89922,5,5
-27.48499,-269.90424,5,5
-27.38489,-268.90926,5,5
-27.28478,-267.91429,5,5
-27.18468,-266.91931,5,5
-27.08457,-265.92433,5,5
-26.98447,-264.92936,5,5
-26.88436,-263.93438,5,5
-26.78426,-262.9394,5,5
-26.68416,-261.94442,5,5
-26.58405,-260.94945,5,5
-26.48395,-259.95447,5,5
-26.38384,-258.95949,5,5
-26.28374,-257.96452,5,5
-26.18363,-256.96954,5,5
-26.08353,-255.97456,5,5
-25.98343,-254.97959,5,5
-25.88332,-253.98461,5,5
-25.78322,-252.98963,5,5
-25.68311,-251.99466,5,5
-25.58301,-250.99968,5,5
-25.4829,-250.0047,5,5
-25.3828,-249.00972,5,5
-25.28269,-248.01475,5,5
-25.18259,-247.01977,5,5
-25.08249,-246.02479,5,5
-24.98238,-245.02982,5,5
-24.88228,-244.03484,5,5
-24.78217,-243.03986,5,5
-24.68207,-242.04489,5,5
-24.58196,-241.04991,5,5
-24.48186,-240.05493,5,5
-24.38176,-239.05995,5,5
-24.28165,-238.06498,5,5
-24.18155,-237.07,5,5
-24.08144,-236.07502,5,5
-23.98134,-235.08005,5,5
-23.88123,-234.08507,5,5
-23.78113,-233.09009,5,5
-23.68103,-232.09512,5,5
-23.58092,-231.10014,5,5
-23.48082,-230.10516,5,5
-23.38071,-229.11019,5,5
-23.28061,-228.11521,5,5
-23.1805,-227.12023,5,5
-23.0804,-226.12525,5,5
-22.9803,-225.13028,5,5
-22.88019,-224.1353,5,5
-22.78009,-223.14032,5,5
-22.67998,-222.14535,5,5
-22.57988,-221.15037,5,5
-22.47977,-220.15539,5,5
-22.37967,-219.16042,5,5
-22.27957,-218.16544,5,5
-22.17946,-217.17046,5,5
-22.07936,-216.17548,5,5
-21.97925,-215.18051,5,5
-21.87915,-214.18553,5,5
-21.77904,-213.19055,5,5
-21.67894,-212.19558,5,5
-21.57883,-211.2006,5,5
-21.47873,-210.20562,5,5
-21.37863,-209.21065,5,5
-21.27852,-208.21567,5,5
-21.17842,-207.22069,5,5
-21.07831,-206.22572,5,5
-20.97821,-205.23074,5,5
-20.8781,-204.23576,5,5
-20.778,-203.24078,5,5
-20.6779,-202.24581,5,5
-20.57779,-201.25083,5,5
-20.47769,-200.25585,5,5
-20.37758,-199.26088,5,5
-20.27748,-198.2659,5,5
-20.17737,-197.27092,5,5
-20.07727,-196.27595,5,5
-19.97717,-195.28097,5,5
-19.87706,-194.28599,5,5
-19.77696,-193.29102,5,5
-19.67685,-192.29604,5,5
-19.57675,-191.30106,5,5
-19.47664,-190.30608,5,5
-19.37654,-189.31111,5,5
-19.27644,-188.31613,5,5
-19.17633,-187.32115,5,5
-19.07623,-186.32618,5,5
-18.97612,-185.3312,5,5
-18.87602,-184.33622,5,5
-18.77591,-183.34125,5,5
-18.67581,-182.34627,5,5
-18.57571,-181.35129,5,5
-18.4756,-180.35631,5,5
-18.3755,-179.36134,5,5
-18.27539,-178.36636,5,5
-18.17529,-177.37138,5,5
-18.07518,-176.37641,5,5
-17.97508,-175.38143,5,5
-17.87497,-174.38645,5,5
-17.77487,-173.39148,5,5
-17.67477,-172.3965,5,5
-17.57466,-171.40152,5,5
-17.47456,-170.40655,5,5
-17.37445,-169.41157,5,5
-17.27435,-168.41659,5,5
-17.17424,-167.42161,5,5
-17.07414,-166.42664,5,5
-16.97404,-165.43166,5,5
-16.87393,-164.43668,5,5
-16.77383,-163.44171,5,5
-16.67372,-162.44673,5,5
-16.57362,-161.45175,5,5
-16.47351,-160.45678,5,5
-16.37341,-159.4618,5,5
-16.27331,-158.46682,5,5
-16.1732,-157.47185,5,5
-16.0731,-156.47687,5,5
-15.97299,-155.48189,5,5
-15.87289,-154.48691,5,5
-15.77278,-153.49194,5,5
-15.67268,-152.49696,5,5
-15.57258,-151.50198,5,5
-15.47247,-150.50701,5,5
-15.37237,-149.51203,5,5
-15.27226,-148.51705,5,5
-15.17216,-147.52208,5,5
-15.07205,-146.5271,5,5
-14.97195,-145.53212,5,5
-14.87185,-144.53714,5,5
-14.77174,-143.54217,5,5
-14.67164,-142.54719,5,5
-14.57153,-141.55221,5,5
-14.47143,-140.55724,5,5
-14.37132,-139.56226,5,5
-14.27122,-138.56728,5,5
-14.17111,-137.57231,5,5
-14.07101,-136.57733,5,5
-13.97091,-135.58235,5,5
-13.8708,-134.58738,5,5
-13.7707,-133.5924,5,5
-13.67059,-132.59742,5,5
-13.57049,-131.60244,5,5
-13.47038,-130.60747,5,5
-13.37028,-129.61249,5,5
-13.27018,-128.61751,5,5
-13.17007,-127.62254,5,5
-13.06997,-126.62756,5,5
-12.96986,-125.63258,5,5
-12.86976,-124.63761,5,5
-12.76965,-123.64263,5,5
-12.66955,-122.64765,5,5
